dataset,period_id,fallback_rate_cents_per_m,max_zone_rate_cents_per_m,ge_max_zone_rate,exact_fee_cents,honest_paid_fee_cents,moving_honest_paid_fee_cents,strategic_min_fee_cents,honest_penalty,honest_penalty_moving_only,withholding_gain,n_intervals,n_honest_outage_intervals,n_moving_honest_outage_intervals,n_strategic_declared_intervals,honest_outage_source,honest_outage_actual_distance_m,honest_outage_charged_distance_m,honest_outage_movement_ratio,honest_outage_dwell_edge_share,moving_outage_actual_distance_m,moving_outage_charged_distance_m,moving_outage_movement_ratio,moving_outage_dwell_edge_share,speed_bound_ok,honest_min_speed_bound_slack_m,strategic_min_speed_bound_slack_m
rome,rome:60:353-0-s131:p0,6,12,False,10392,135930,23118,10392,12.08025404157044,1.2245958429561201,0.0,24,10,1,0,derived_from_native_gap_count,16,20955,0.000763540921021236,0.9,12,2145,0.005594405594405594,0.0,True,2013,
rome,rome:60:353-0-s219:p0,6,12,False,9420,146838,45894,9420,14.587898089171974,3.8719745222929935,0.0,24,11,3,0,derived_from_native_gap_count,148,23199,0.006379585326953748,0.7272727272727273,145,6369,0.022766525357198933,0.0,True,1988,
rome,rome:60:360-0-s126:p0,6,12,False,14280,60228,23994,14280,3.2176470588235295,0.6802521008403362,0.0,24,4,1,0,derived_from_native_gap_count,197,8052,0.02446597118728266,0.75,197,2013,0.09786388474913064,0.0,True,1816,
rome,rome:60:366-0-s105:p0,6,12,False,3750,99164,51032,3750,25.443733333333334,12.608533333333334,0.0,24,8,4,0,derived_from_native_gap_count,121,16104,0.007513661202185792,0.5,103,8052,0.012791852955787383,0.0,True,1974,
rome,rome:60:43-1-s109:p0,6,12,False,10224,128646,61128,10224,11.58274647887324,4.97887323943662,0.0,24,9,4,0,derived_from_native_gap_count,312,20361,0.015323412406070429,0.5555555555555556,312,9108,0.034255599472990776,0.0,True,1908,
rome,rome:60:43-1-s80:p0,6,12,False,5190,80736,5190,5190,14.55606936416185,,0.0,24,6,0,0,derived_from_native_gap_count,9,12606,0.0007139457401237506,1.0,,,,,True,2013,
rome,rome:60:45-0-s4:p0,6,12,False,7212,104142,67326,7212,13.440099833610649,8.335274542429284,0.0,24,8,5,0,derived_from_native_gap_count,123,16401,0.0074995427108103165,0.375,122,10263,0.011887362369677482,0.0,True,2001,
rome,rome:60:45-0-s4:p1,6,12,False,408,111762,408,408,272.9264705882353,,0.0,24,9,0,0,derived_from_native_gap_count,10,18579,0.0005382421012971634,1.0,,,,,True,2012,
rome,rome:60:46-0-s41:p0,6,12,False,1788,110832,13638,1788,60.986577181208055,6.62751677852349,0.0,24,9,1,0,derived_from_native_gap_count,21,18216,0.001152832674571805,0.8888888888888888,19,2013,0.009438648782911079,0.0,True,1994,
rome,rome:60:46-0-s41:p1,6,12,False,1428,124254,13170,1428,86.0126050420168,8.222689075630251,0.0,24,10,1,0,derived_from_native_gap_count,44,20559,0.002140181915462814,0.9,28,2013,0.013909587680079483,0.0,True,1985,
rome,rome:60:46-0-s49:p0,6,12,False,11352,131964,23298,11352,10.624735729386892,1.052325581395349,0.0,24,10,1,0,derived_from_native_gap_count,14,20130,0.0006954793840039742,0.9,11,2013,0.00546448087431694,0.0,True,2002,
rome,rome:60:46-0-s56:p0,6,12,False,2352,87492,2352,2352,36.19897959183673,,0.0,24,7,0,0,derived_from_native_gap_count,0,14190,0.0,1.0,,,,,True,2013,
rome,rome:60:46-0-s56:p1,6,12,False,288,96768,288,288,335.0,,0.0,24,8,0,0,derived_from_native_gap_count,12,16104,0.0007451564828614009,1.0,,,,,True,2006,
rome,rome:60:46-0-s56:p2,6,12,False,1752,86430,13566,1752,48.332191780821915,6.743150684931507,0.0,24,7,1,0,derived_from_native_gap_count,22,14157,0.001554001554001554,0.8571428571428571,22,2013,0.01092896174863388,0.0,True,1991,
rome,rome:60:46-0-s56:p3,6,12,False,660,97206,12546,660,146.28181818181818,18.009090909090908,0.0,24,8,1,0,derived_from_native_gap_count,23,16137,0.0014252959038235113,0.875,16,2013,0.007948335817188276,0.0,True,1997,
rome,rome:60:46-0-s65:p0,6,12,False,14100,74142,25938,14100,4.2582978723404254,0.8395744680851064,0.0,24,5,1,0,derived_from_native_gap_count,29,10065,0.00288127173373075,0.8,20,2013,0.009935419771485345,0.0,True,1993,
rome,rome:60:46-0-s89:p0,6,12,False,2040,98214,49734,2040,47.14411764705882,23.379411764705882,0.0,24,8,4,0,derived_from_native_gap_count,87,16203,0.005369376041473801,0.5,68,8085,0.008410636982065553,0.0,True,1985,
rome,rome:60:47-0-s268:p0,6,12,False,4416,97728,56556,4416,21.130434782608695,11.807065217391305,0.0,24,7,4,0,derived_from_native_gap_count,111,15774,0.00703689615823507,0.42857142857142855,110,8910,0.012345679012345678,0.0,True,1982,
rome,rome:60:51-1-s193:p0,6,12,False,17402,52850,28100,17402,2.0370072405470636,0.6147569244914378,0.0,24,3,1,0,derived_from_native_gap_count,115,6138,0.018735744542196155,0.6666666666666666,115,2013,0.057128663686040734,0.0,True,1898,
rome,rome:60:53-0-s98:p0,6,12,False,1640,121840,25446,1640,73.29268292682927,14.515853658536585,0.0,24,10,2,0,derived_from_native_gap_count,58,20130,0.00288127173373075,0.8,35,4026,0.008693492300049677,0.0,True,1994,
rome,rome:60:58-0-s2:p0,6,12,False,8112,56484,19950,8112,5.96301775147929,1.459319526627219,0.0,24,4,1,0,derived_from_native_gap_count,28,8118,0.0034491254003449125,0.75,20,2013,0.009935419771485345,0.0,True,1993,
rome,rome:60:58-0-s8:p0,6,12,False,4788,52752,16686,4788,10.017543859649123,2.4849624060150375,0.0,24,4,1,0,derived_from_native_gap_count,29,8052,0.003601589667163438,0.75,15,2013,0.007451564828614009,0.0,True,1998,
rome,rome:60:58-1-s27:p0,6,12,False,3340,27356,3340,3340,7.190419161676647,,0.0,24,2,0,0,derived_from_native_gap_count,14,4026,0.003477396920019871,1.0,,,,,True,2005,
rome,rome:60:66-0-s9:p0,6,12,False,10176,108312,10176,10176,9.643867924528301,,0.0,24,8,0,0,derived_from_native_gap_count,6,16368,0.00036656891495601173,1.0,,,,,True,2012,
rome,rome:60:67-1-s1:p0,6,12,False,7776,126030,21630,7776,15.207561728395062,1.7816358024691359,0.0,24,9,1,0,derived_from_native_gap_count,29,19767,0.0014670916173420347,0.8888888888888888,17,2343,0.007255655142979087,0.0,True,2010,
rome,rome:60:68-0-s112:p0,6,12,False,540,36892,540,540,67.31851851851852,,0.0,24,3,0,0,derived_from_native_gap_count,8,6072,0.0013175230566534915,1.0,,,,,True,2013,
rome,rome:60:68-0-s234:p0,6,12,False,3640,75668,27406,3640,19.787912087912087,6.529120879120879,0.0,24,6,2,0,derived_from_native_gap_count,44,12078,0.0036429872495446266,0.6666666666666666,39,4026,0.009687034277198211,0.0,True,1986,
rome,rome:60:70-0-s118:p0,6,12,False,5570,78556,42332,5570,13.103411131059246,6.6,0.0,24,6,3,0,derived_from_native_gap_count,67,12276,0.005457803844900619,0.5,66,6237,0.010582010582010581,0.0,True,1991,
rome,rome:60:70-0-s141:p0,6,12,False,20102,78782,54726,20102,2.9191125261168045,1.7224156800318375,0.0,24,5,3,0,derived_from_native_gap_count,171,10065,0.01698956780923994,0.4,161,6039,0.026660043053485676,0.0,True,1898,
rome,rome:60:70-0-s152:p0,6,12,False,2370,74864,26166,2370,30.588185654008438,10.040506329113924,0.0,24,6,2,0,derived_from_native_gap_count,37,12144,0.003046772068511199,0.6666666666666666,36,4026,0.00894187779433681,0.0,True,1991,
rome,rome:60:70-0-s162:p0,6,12,False,1940,98602,1940,1940,49.82577319587629,,0.0,24,8,0,0,derived_from_native_gap_count,16,16137,0.0009915101939641817,1.0,,,,,True,2006,
rome,rome:60:70-0-s172:p0,6,12,False,3450,99632,39204,3450,27.878840579710143,10.363478260869565,0.0,24,8,3,0,derived_from_native_gap_count,64,16137,0.003966040775856727,0.625,48,6039,0.007948335817188276,0.0,True,1992,
rome,rome:60:70-0-s57:p0,6,12,False,3230,38964,26886,3230,11.063157894736841,7.3238390092879255,0.0,24,3,2,0,derived_from_native_gap_count,50,6039,0.008279516476237788,0.3333333333333333,50,4026,0.012419274714356682,0.0,True,1985,
rome,rome:60:70-0-s57:p1,6,12,False,3900,87476,63520,3900,21.42974358974359,15.287179487179488,0.0,24,7,5,0,derived_from_native_gap_count,97,14091,0.0068838265559577035,0.2857142857142857,77,10065,0.007650273224043716,0.0,True,1992,
rome,rome:60:70-0-s57:p2,6,12,False,3460,123090,62990,3460,34.57514450867052,17.205202312138727,0.0,24,10,5,0,derived_from_native_gap_count,115,20130,0.005712866368604074,0.5,86,10065,0.008544461003477397,0.0,True,1988,
rome,rome:60:70-0-s78:p0,6,12,False,3420,99148,63014,3420,27.990643274853802,17.425146198830408,0.0,24,8,5,0,derived_from_native_gap_count,149,16203,0.009195827933098808,0.375,139,10164,0.013675718221172766,0.0,True,1967,
rome,rome:60:72-0-s234:p0,6,12,False,4320,40192,40192,4320,8.303703703703704,8.303703703703704,0.0,24,3,3,0,derived_from_native_gap_count,56,6072,0.00922266139657444,0.0,56,6072,0.00922266139657444,0.0,True,1991,
rome,rome:60:78-0-s44:p0,6,12,False,168,59766,168,168,354.75,,0.0,24,4,0,0,derived_from_native_gap_count,0,9933,0.0,1.0,,,,,True,2013,
rome,rome:60:83-0-s152:p0,6,12,False,1960,73768,37584,1960,36.63673469387755,18.175510204081633,0.0,24,6,3,0,derived_from_native_gap_count,66,12078,0.00546448087431694,0.5,61,6039,0.010101010101010102,0.0,True,1986,
rome,rome:60:83-0-s41:p0,6,12,False,4872,53076,4872,4872,9.894088669950738,,0.0,24,4,0,0,derived_from_native_gap_count,9,8052,0.0011177347242921013,1.0,,,,,True,2009,
rome,rome:60:83-0-s59:p0,6,12,False,6744,88284,88284,6744,12.090747330960854,12.090747330960854,0.0,24,7,7,0,derived_from_native_gap_count,267,14124,0.018903993203058623,0.0,267,14124,0.018903993203058623,0.0,True,1871,
rome,rome:60:83-0-s95:p0,6,12,False,2940,75216,2940,2940,24.583673469387755,,0.0,24,6,0,0,derived_from_native_gap_count,16,12078,0.001324722636198046,1.0,,,,,True,2004,
rome,rome:60:83-0-s95:p1,6,12,False,756,61038,756,756,79.73809523809524,,0.0,24,5,0,0,derived_from_native_gap_count,9,10065,0.0008941877794336811,1.0,,,,,True,2008,
rome,rome:60:95-0-s137:p0,6,12,False,2844,114690,2844,2844,39.32700421940928,,0.0,24,9,0,0,derived_from_native_gap_count,2,18645,0.00010726736390453205,1.0,,,,,True,2012,
rome,rome:60:96-0-s156:p0,6,12,False,3612,111042,50682,3612,29.742524916943523,13.03156146179402,0.0,24,9,4,0,derived_from_native_gap_count,139,18183,0.007644503107298026,0.5555555555555556,120,8085,0.014842300556586271,0.0,True,1941,
geolife,010-20080916114237-0,7,5,True,21664,21664,21664,21664,,,0.0,10,0,0,0,none,,,,,,,,,True,,
geolife,010-20080917225654-0,7,5,True,17357,17357,17357,17357,,,0.0,16,0,0,0,none,,,,,,,,,True,,
geolife,010-20080921224934-0,7,5,True,18695,18695,18695,18695,,,0.0,35,0,0,0,none,,,,,,,,,True,,
geolife,010-20080922111517-0,7,5,True,21393,21393,21393,21393,,,0.0,12,0,0,0,none,,,,,,,,,True,,
geolife,010-20080922234926-0,7,5,True,18146,18146,18146,18146,,,0.0,35,0,0,0,none,,,,,,,,,True,,
geolife,010-20080923121817-0,7,5,True,21735,21735,21735,21735,,,0.0,12,0,0,0,none,,,,,,,,,True,,
geolife,010-20080923231456-1,7,5,True,19281,19281,19281,19281,,,0.0,58,0,0,0,none,,,,,,,,,True,,
geolife,010-20080924113459-1,7,5,True,21973,21973,21973,21973,,,0.0,14,0,0,0,none,,,,,,,,,True,,
geolife,010-20080924231334-1,7,5,True,17750,17750,17750,17750,,,0.0,26,0,0,0,none,,,,,,,,,True,,
geolife,010-20080925104204-0,7,5,True,21492,21492,21492,21492,,,0.0,19,0,0,0,none,,,,,,,,,True,,
geolife,010-20080925233430-0,7,5,True,18103,18103,18103,18103,,,0.0,31,0,0,0,none,,,,,,,,,True,,
geolife,010-20080926105402-0,7,5,True,21916,21916,21916,21916,,,0.0,15,0,0,0,none,,,,,,,,,True,,
geolife,010-20080927232235-1,7,5,True,16035,16035,16035,16035,,,0.0,22,0,0,0,none,,,,,,,,,True,,
geolife,010-20081005225112-1,7,5,True,17388,17388,17388,17388,,,0.0,59,0,0,0,none,,,,,,,,,True,,
rome,rome:60:103-0-s96:p0,7,12,False,18646,88232,74141,18646,3.7319532339375736,2.976241553148128,0.0,24,5,4,0,derived_from_native_gap_count,110,10098,0.010893246187363835,0.2,110,8085,0.013605442176870748,0.0,True,1955,
rome,rome:60:104-0-s145:p0,7,12,False,2090,163063,35158,2090,77.02057416267942,15.82200956937799,0.0,24,10,2,0,derived_from_native_gap_count,142,23199,0.006120953489374542,0.8,112,4884,0.02293202293202293,0.0,True,2004,
rome,rome:60:105-0-s77:p0,7,12,False,360,117345,360,360,324.9583333333333,,0.0,24,8,0,0,derived_from_native_gap_count,11,16731,0.0006574621959237344,1.0,,,,,True,2005,
rome,rome:60:109-0-s11:p0,7,12,False,10248,80487,24147,10248,6.853922716627634,1.356264637002342,0.0,24,5,1,0,derived_from_native_gap_count,18,10065,0.0017883755588673621,0.8,16,2013,0.007948335817188276,0.0,True,1997,
rome,rome:60:109-0-s11:p1,7,12,False,2208,100848,16131,2208,44.67391304347826,6.305706521739131,0.0,24,7,1,0,derived_from_native_gap_count,19,14124,0.0013452279807419994,0.8571428571428571,14,2013,0.006954793840039742,0.0,True,1999,
rome,rome:60:109-0-s188:p0,7,12,False,11874,94011,51507,11874,6.917382516422435,3.3377968671045983,0.0,24,6,3,0,derived_from_native_gap_count,264,12111,0.021798365122615803,0.5,264,6039,0.04371584699453552,0.0,True,1831,
rome,rome:60:109-0-s188:p1,7,12,False,2300,86637,30112,2300,36.668260869565216,12.092173913043478,0.0,24,6,2,0,derived_from_native_gap_count,44,12111,0.0036330608537693005,0.6666666666666666,37,4026,0.009190263288623945,0.0,True,1994,
rome,rome:60:109-0-s32:p0,7,12,False,15742,112939,70836,15742,6.1743742853512895,3.499809427010545,0.0,24,7,4,0,derived_from_native_gap_count,144,14091,0.010219288907813498,0.42857142857142855,127,8052,0.015772478887232984,0.0,True,1964,
rome,rome:60:109-0-s40:p0,7,12,False,28662,97815,69705,28662,2.4127067196985554,1.4319656688298095,0.0,24,5,3,0,derived_from_native_gap_count,129,10065,0.012816691505216096,0.4,123,6039,0.02036761053154496,0.0,True,1934,
rome,rome:60:109-0-s42:p0,7,12,False,26936,120829,106738,26936,3.4857811107811107,2.9626522126522126,0.0,24,7,6,0,derived_from_native_gap_count,490,14157,0.034611852793670975,0.14285714285714285,490,12144,0.040349143610013176,0.0,True,1860,
rome,rome:60:11-0-s11:p0,7,12,False,3040,60088,16961,3040,18.76578947368421,4.579276315789474,0.0,24,4,1,0,derived_from_native_gap_count,24,8184,0.002932551319648094,0.75,17,2013,0.008445106805762544,0.0,True,1996,
rome,rome:60:11-0-s11:p1,7,12,False,1370,116179,44418,1370,83.8021897810219,31.42189781021898,0.0,24,8,3,0,derived_from_native_gap_count,46,16467,0.0027934657193174227,0.625,38,6204,0.0061250805931656995,0.0,True,2008,
rome,rome:60:11-0-s11:p2,7,12,False,2840,87973,73420,2840,29.976408450704227,24.85211267605634,0.0,24,6,5,0,derived_from_native_gap_count,103,12309,0.008367860914777805,0.16666666666666666,103,10230,0.010068426197458456,0.0,True,1981,
rome,rome:60:11-0-s136:p0,7,12,False,5740,152340,50086,5740,25.54006968641115,7.725783972125435,0.0,24,10,3,0,derived_from_native_gap_count,124,21120,0.005871212121212121,0.7,93,6468,0.01437847866419295,0.0,True,1966,
rome,rome:60:11-0-s186:p0,7,12,False,5680,162758,132055,5680,27.654577464788733,22.24911971830986,0.0,24,10,8,0,derived_from_native_gap_count,185,22704,0.008148343904157857,0.2,183,18315,0.009991809991809993,0.0,True,2005,
rome,rome:60:11-0-s84:p0,7,12,False,3060,45515,31424,3060,13.874183006535947,9.269281045751635,0.0,24,3,2,0,derived_from_native_gap_count,28,6105,0.004586404586404586,0.3333333333333333,28,4092,0.006842619745845552,0.0,True,1997,
rome,rome:60:124-1-s99:p0,7,12,False,1540,169108,49881,1540,108.8103896103896,31.39025974025974,0.0,24,11,3,0,derived_from_native_gap_count,60,24024,0.0024975024975024975,0.7272727272727273,40,6963,0.0057446502944133275,0.0,True,2013,
rome,rome:60:127-0-s273:p0,7,12,False,15504,43650,15504,15504,1.8154024767801857,,0.0,24,2,0,0,derived_from_native_gap_count,3,4026,0.0007451564828614009,1.0,,,,,True,2010,
rome,rome:60:128-0-s16:p0,7,12,False,690,72692,690,690,104.35072463768115,,0.0,24,5,0,0,derived_from_native_gap_count,7,10296,0.0006798756798756799,1.0,,,,,True,2007,
rome,rome:60:128-0-s16:p1,7,12,False,1520,71605,29342,1520,46.108552631578945,18.303947368421053,0.0,24,5,2,0,derived_from_native_gap_count,37,10065,0.0036761053154495777,0.6,36,4026,0.00894187779433681,0.0,True,1989,
rome,rome:60:128-0-s65:p0,7,12,False,1704,71307,29202,1704,40.846830985915496,16.137323943661972,0.0,24,5,2,0,derived_from_native_gap_count,71,10065,0.007054148037754595,0.6,57,4026,0.014157973174366617,0.0,True,1981,
rome,rome:60:128-0-s82:p0,7,12,False,21024,88314,59949,21024,3.2006278538812785,1.8514554794520548,0.0,24,5,3,0,derived_from_native_gap_count,283,10098,0.02802535155476332,0.4,279,6039,0.046199701937406856,0.0,True,1876,
rome,rome:60:128-0-s82:p1,7,12,False,2592,86661,44217,2592,32.43402777777778,16.05902777777778,0.0,24,6,3,0,derived_from_native_gap_count,59,12111,0.004871604326645199,0.5,54,6039,0.00894187779433681,0.0,True,1985,
rome,rome:60:128-0-s82:p2,7,12,False,612,42885,612,612,69.07352941176471,,0.0,24,3,0,0,derived_from_native_gap_count,0,6039,0.0,1.0,,,,,True,2013,
rome,rome:60:134-0-s99:p0,7,12,False,1908,86133,15603,1908,44.143081761006286,7.177672955974843,0.0,24,6,1,0,derived_from_native_gap_count,46,12111,0.003798199983486087,0.8333333333333334,33,2013,0.01639344262295082,0.0,True,1980,
rome,rome:60:137-0-s71:p0,7,12,False,10974,135373,93180,10974,11.335793694186258,7.490978676872608,0.0,24,9,6,0,derived_from_native_gap_count,242,18117,0.013357619914996965,0.3333333333333333,234,12078,0.019374068554396422,0.0,True,1877,
rome,rome:60:137-0-s71:p1,7,12,False,1330,113879,29202,1330,84.62330827067669,20.956390977443608,0.0,24,8,2,0,derived_from_native_gap_count,41,16137,0.0025407448720332158,0.75,31,4026,0.007699950322901143,0.0,True,1993,
rome,rome:60:137-0-s71:p2,7,12,False,2580,72725,16471,2580,27.18798449612403,5.384108527131783,0.0,24,5,1,0,derived_from_native_gap_count,31,10065,0.003079980129160457,0.8,20,2013,0.009935419771485345,0.0,True,1993,
rome,rome:60:140-0-s121:p0,7,12,False,2364,161472,57351,2364,67.30456852791878,23.26015228426396,0.0,24,11,4,0,derived_from_native_gap_count,139,22968,0.006051898293277604,0.6363636363636364,134,8085,0.016573902288188003,0.0,True,1926,
rome,rome:60:140-0-s121:p1,7,12,False,768,142518,768,768,184.5703125,,0.0,24,10,0,0,derived_from_native_gap_count,7,20262,0.00034547428684236504,1.0,,,,,True,2006,
rome,rome:60:149-0-s182:p0,7,12,False,9940,96832,38459,9940,8.741649899396378,2.869114688128773,0.0,24,6,2,0,derived_from_native_gap_count,135,12606,0.010709186101856259,0.6666666666666666,128,4257,0.030068123091378907,0.0,True,1899,
rome,rome:60:149-0-s21:p0,7,12,False,1300,131353,1300,1300,100.04076923076923,,0.0,24,9,0,0,derived_from_native_gap_count,0,18579,0.0,1.0,,,,,True,2046,
rome,rome:60:149-0-s21:p1,7,12,False,110,143792,110,110,1306.2,,0.0,24,10,0,0,derived_from_native_gap_count,0,20526,0.0,1.0,,,,,True,2013,
rome,rome:60:149-0-s21:p2,7,12,False,160,114967,160,160,717.54375,,0.0,24,8,0,0,derived_from_native_gap_count,0,16401,0.0,1.0,,,,,True,2013,
rome,rome:60:149-0-s21:p3,7,12,False,750,129589,750,750,171.78533333333334,,0.0,24,9,0,0,derived_from_native_gap_count,29,18447,0.0015720713395132,1.0,,,,,True,2005,
rome,rome:60:150-0-s108:p0,7,12,False,2380,131962,16341,2380,54.44621848739496,5.865966386554621,0.0,24,9,1,0,derived_from_native_gap_count,24,18546,0.0012940795858945326,0.8888888888888888,13,2013,0.006458022851465474,0.0,True,2000,
rome,rome:60:153-0-s12:p0,7,12,False,912,71283,912,912,77.16118421052632,,0.0,24,5,0,0,derived_from_native_gap_count,7,10065,0.0006954793840039742,1.0,,,,,True,2006,
rome,rome:60:153-0-s12:p1,7,12,False,1200,100068,1200,1200,82.39,,0.0,24,7,0,0,derived_from_native_gap_count,0,14124,0.0,1.0,,,,,True,2013,
rome,rome:60:153-0-s15:p0,7,12,False,1476,72723,1476,1476,48.270325203252035,,0.0,24,5,0,0,derived_from_native_gap_count,11,10197,0.0010787486515641855,1.0,,,,,True,2005,
rome,rome:60:153-0-s15:p1,7,12,False,4128,129243,87018,4128,30.30886627906977,20.079941860465116,0.0,24,9,6,0,derived_from_native_gap_count,142,18117,0.007837942264171772,0.3333333333333333,138,12078,0.011425732737208148,0.0,True,1981,
rome,rome:60:153-0-s15:p2,7,12,False,8028,131355,103329,8028,15.362107623318385,11.871076233183857,0.0,24,9,7,0,derived_from_native_gap_count,291,18117,0.016062261963901307,0.2222222222222222,278,14091,0.019728904974806616,0.0,True,1929,
rome,rome:60:153-0-s214:p0,7,12,False,7060,49344,35022,7060,5.989235127478754,3.9606232294617563,0.0,24,3,2,0,derived_from_native_gap_count,22,6072,0.0036231884057971015,0.3333333333333333,22,4026,0.00546448087431694,0.0,True,2002,
rome,rome:60:155-0-s239:p0,7,12,False,2360,130489,59320,2360,54.29194915254237,24.135593220338983,0.0,24,9,4,0,derived_from_native_gap_count,100,18447,0.005420935653493793,0.5555555555555556,79,8250,0.009575757575757576,0.0,True,1997,
rome,rome:60:155-0-s253:p0,7,12,False,4740,119750,32642,4740,24.263713080168777,5.886497890295359,0.0,24,8,2,0,derived_from_native_gap_count,49,16500,0.00296969696969697,0.75,28,4026,0.006954793840039742,0.0,True,1998,
rome,rome:60:155-0-s266:p0,7,12,False,5140,150744,33445,5140,28.327626459143968,5.506809338521401,0.0,24,10,2,0,derived_from_native_gap_count,85,20922,0.004062709110027722,0.8,57,4125,0.013818181818181818,0.0,True,2008,
rome,rome:60:156-0-s76:p0,7,12,False,18972,103470,18972,18972,4.45382669196711,,0.0,24,6,0,0,derived_from_native_gap_count,4,12078,0.0003311806590495115,1.0,,,,,True,2011,
rome,rome:60:157-0-s98:p0,7,12,False,1896,162573,29673,1896,84.74525316455696,14.650316455696203,0.0,24,11,2,0,derived_from_native_gap_count,66,23067,0.002861230329041488,0.8181818181818182,53,4059,0.013057403301305741,0.0,True,1980,
rome,rome:60:162-0-s40:p0,7,12,False,13124,69521,54737,13124,4.297241694605304,3.170755867113685,0.0,24,4,3,0,derived_from_native_gap_count,55,8151,0.006747638326585695,0.25,55,6039,0.009107468123861567,0.0,True,1989,
rome,rome:60:162-0-s40:p1,7,12,False,3840,109551,79008,3840,27.52890625,19.575,0.0,24,7,5,0,derived_from_native_gap_count,142,15345,0.009253828608667318,0.2857142857142857,127,10956,0.011591821832785688,0.0,True,1985,
rome,rome:60:163-0-s105:p0,7,12,False,11076,67167,24879,11076,5.064192849404117,1.2462080173347778,0.0,24,4,1,0,derived_from_native_gap_count,42,8085,0.005194805194805195,0.75,24,2013,0.011922503725782414,0.0,True,1989,
rome,rome:60:167-0-s26:p0,7,12,False,7368,91170,48897,7368,11.373778501628664,5.636400651465798,0.0,24,6,3,0,derived_from_native_gap_count,62,12078,0.005133300215267428,0.5,62,6039,0.010266600430534857,0.0,True,1988,
rome,rome:60:167-0-s73:p0,7,12,False,4632,88662,32298,4632,18.14119170984456,5.97279792746114,0.0,24,6,2,0,derived_from_native_gap_count,43,12078,0.0035601920847822487,0.6666666666666666,43,4026,0.010680576254346746,0.0,True,1985,
rome,rome:60:172-0-s6:p0,7,12,False,200,90983,200,200,453.915,,0.0,24,6,0,0,derived_from_native_gap_count,0,12969,0.0,1.0,,,,,True,2013,
rome,rome:60:178-0-s37:p0,7,12,False,768,86700,768,768,111.890625,,0.0,24,6,0,0,derived_from_native_gap_count,0,12276,0.0,1.0,,,,,True,2013,
rome,rome:60:178-1-s43:p0,7,12,False,13040,83237,40805,13040,5.383205521472393,2.129217791411043,0.0,24,5,2,0,derived_from_native_gap_count,60,10131,0.005922416345869114,0.6,54,4059,0.013303769401330377,0.0,True,1990,
rome,rome:60:185-0-s124:p0,7,12,False,880,30440,16118,880,33.59090909090909,17.31590909090909,0.0,24,2,1,0,derived_from_native_gap_count,47,4290,0.010955710955710955,0.5,47,2244,0.02094474153297683,0.0,True,2046,
rome,rome:60:185-0-s150:p0,7,12,False,12626,70394,26501,12626,4.575320766671947,1.098922857595438,0.0,24,4,1,0,derived_from_native_gap_count,37,8316,0.004449254449254449,0.75,18,2013,0.00894187779433681,0.0,True,1995,
rome,rome:60:193-0-s204:p0,7,12,False,80,42353,80,80,528.4125,,0.0,24,3,0,0,derived_from_native_gap_count,0,6039,0.0,1.0,,,,,True,2013,
rome,rome:60:213-0-s41:p0,7,12,False,4608,103005,4608,4608,21.353515625,,0.0,24,7,0,0,derived_from_native_gap_count,20,14091,0.0014193456816407636,1.0,,,,,True,2004,
rome,rome:60:213-0-s41:p1,7,12,False,3024,86790,44757,3024,27.700396825396826,13.800595238095237,0.0,24,6,3,0,derived_from_native_gap_count,65,12078,0.0053816857095545624,0.5,45,6039,0.007451564828614009,0.0,True,1995,
rome,rome:60:213-0-s66:p0,7,12,False,8904,81390,8904,8904,8.140835579514825,,0.0,24,5,0,0,derived_from_native_gap_count,4,10362,0.0003860258637328701,1.0,,,,,True,2011,
rome,rome:60:214-0-s203:p0,7,12,False,10332,85296,26232,10332,7.255516840882694,1.5389082462253194,0.0,24,5,1,0,derived_from_native_gap_count,67,10824,0.006189948263118995,0.8,61,2376,0.025673400673400674,0.0,True,2007,
rome,rome:60:214-0-s203:p1,7,12,False,7512,120921,7512,7512,15.097044728434504,,0.0,24,8,0,0,derived_from_native_gap_count,1,16203,6.171696599395174e-05,1.0,,,,,True,2012,
rome,rome:60:214-0-s220:p0,7,12,False,10464,38646,10464,10464,2.6932339449541285,,0.0,24,2,0,0,derived_from_native_gap_count,0,4026,0.0,1.0,,,,,True,2013,
rome,rome:60:229-0-s172:p0,7,12,False,8304,157468,129125,8304,17.96290944123314,14.54973506743738,0.0,24,10,8,0,derived_from_native_gap_count,343,21846,0.015700814794470382,0.2,336,17787,0.018890200708382526,0.0,True,1987,
rome,rome:60:234-0-s260:p0,7,12,False,9876,107434,79332,9876,9.878290805994329,7.032806804374241,0.0,24,7,5,0,derived_from_native_gap_count,131,14124,0.009274992919852733,0.2857142857142857,123,10098,0.01218062982768865,0.0,True,1980,
rome,rome:60:24-0-s158:p0,7,12,False,1932,144078,29754,1932,73.57453416149069,14.400621118012422,0.0,24,10,2,0,derived_from_native_gap_count,51,20394,0.0025007355104442485,0.8,30,4026,0.007451564828614009,0.0,True,1994,
rome,rome:60:24-0-s158:p1,7,12,False,4044,162033,99648,4044,39.067507418397625,23.640949554896142,0.0,24,10,6,0,derived_from_native_gap_count,136,22803,0.00596412752707977,0.4,118,13860,0.008513708513708513,0.0,True,1989,
